* Measurement data measured by REW V5.19
* Source: /mnt/tmp/Users/Niklas/Desktop/KITCHEN NO SMOOTH.txt
* Format: Comma/Tab/Space delimited data
* Dated: May 5, 2019 5:31:34 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 80.0 dB
* Note: Measurement imported from /mnt/tmp/Users/Niklas/Desktop/KITCHEN NO SMOOTH.txt Format: Comma/Tab/Space delimited data 60155 values loaded, 20 Hz to 22,049 Hz
* Measurement: KITCHEN NO SMOOTH.tx
* Smoothing: Variable
* Frequency Step: 0.25 Hz
* Start Frequency: 20.142 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
284.642 74.381 0.000
284.892 74.445 0.000
285.142 74.511 0.000
285.392 74.579 0.000
285.642 74.647 0.000
285.892 74.717 0.000
286.142 74.788 0.000
286.392 74.860 0.000
286.642 74.933 0.000
286.892 75.007 0.000
287.142 75.081 0.000
287.392 75.157 0.000
287.642 75.234 0.000
287.892 75.312 0.000
288.142 75.390 0.000
288.392 75.469 0.000
288.642 75.549 0.000
288.892 75.629 0.000
289.142 75.710 0.000
289.392 75.792 0.000
289.642 75.874 0.000
289.892 75.957 0.000
290.142 76.040 0.000
290.392 76.123 0.000
290.642 76.207 0.000
290.892 76.291 0.000
291.142 76.375 0.000
291.392 76.460 0.000
291.642 76.544 0.000
291.892 76.629 0.000
292.142 76.714 0.000
292.392 76.798 0.000
292.642 76.883 0.000
292.892 76.967 0.000
293.142 77.052 0.000
293.392 77.136 0.000
293.642 77.219 0.000
293.892 77.303 0.000
294.142 77.385 0.000
294.392 77.468 0.000
294.642 77.550 0.000
294.892 77.631 0.000
295.142 77.712 0.000
295.392 77.792 0.000
295.642 77.871 0.000
295.892 77.950 0.000
296.142 78.027 0.000
296.392 78.104 0.000
296.642 78.180 0.000
296.892 78.255 0.000
297.142 78.328 0.000
297.392 78.401 0.000
297.642 78.473 0.000
297.892 78.543 0.000
298.142 78.612 0.000
298.392 78.680 0.000
298.642 78.747 0.000
298.892 78.812 0.000
299.142 78.876 0.000
299.392 78.938 0.000
299.642 78.999 0.000
299.892 79.059 0.000
300.142 79.116 0.000
300.392 79.173 0.000
300.642 79.228 0.000
300.892 79.281 0.000
301.142 79.332 0.000
301.392 79.382 0.000
301.642 79.430 0.000
301.892 79.477 0.000
302.142 79.521 0.000
302.392 79.564 0.000
302.642 79.606 0.000
302.892 79.645 0.000
303.142 79.683 0.000
303.392 79.719 0.000
303.642 79.753 0.000
303.892 79.785 0.000
304.142 79.815 0.000
304.392 79.844 0.000
304.642 79.871 0.000
304.892 79.896 0.000
305.142 79.919 0.000
305.392 79.941 0.000
305.642 79.960 0.000
305.892 79.978 0.000
306.142 79.994 0.000
306.392 80.008 0.000
306.642 80.021 0.000
306.892 80.031 0.000
307.142 80.040 0.000
307.392 80.048 0.000
307.642 80.053 0.000
307.892 80.057 0.000
308.142 80.060 0.000
308.392 80.060 0.000
308.642 80.059 0.000
308.892 80.057 0.000
309.142 80.052 0.000
309.392 80.047 0.000
309.642 80.040 0.000
309.892 80.031 0.000
310.142 80.021 0.000
310.392 80.009 0.000
310.642 79.996 0.000
310.892 79.982 0.000
311.142 79.966 0.000
311.392 79.949 0.000
311.642 79.931 0.000
311.892 79.911 0.000
312.142 79.891 0.000
312.392 79.869 0.000
312.642 79.846 0.000
312.892 79.822 0.000
313.142 79.797 0.000
313.392 79.771 0.000
313.642 79.744 0.000
313.892 79.716 0.000
314.142 79.687 0.000
314.392 79.657 0.000
314.642 79.626 0.000
314.892 79.595 0.000
315.142 79.563 0.000
315.392 79.530 0.000
315.642 79.496 0.000
315.892 79.462 0.000
316.142 79.428 0.000
316.392 79.393 0.000
316.642 79.357 0.000
316.892 79.321 0.000
317.142 79.285 0.000
317.392 79.248 0.000
317.642 79.211 0.000
317.892 79.174 0.000
318.142 79.136 0.000
318.392 79.099 0.000
318.642 79.061 0.000
318.892 79.024 0.000
319.142 78.986 0.000
319.392 78.949 0.000
319.642 78.911 0.000
319.892 78.874 0.000
320.142 78.837 0.000
320.392 78.801 0.000
320.642 78.764 0.000
320.892 78.728 0.000
321.142 78.693 0.000
321.392 78.658 0.000
321.642 78.623 0.000
321.892 78.590 0.000
322.142 78.556 0.000
322.392 78.524 0.000
322.642 78.492 0.000
322.892 78.461 0.000
323.142 78.431 0.000
323.392 78.401 0.000
323.642 78.373 0.000
323.892 78.346 0.000
324.142 78.319 0.000
324.392 78.294 0.000
324.642 78.269 0.000
324.892 78.246 0.000
325.142 78.224 0.000
325.392 78.203 0.000
325.642 78.183 0.000
325.892 78.165 0.000
326.142 78.147 0.000
326.392 78.131 0.000
326.642 78.117 0.000
326.892 78.103 0.000
327.142 78.091 0.000
327.392 78.080 0.000
327.642 78.071 0.000
327.892 78.063 0.000
328.142 78.056 0.000
328.392 78.051 0.000
328.642 78.047 0.000
328.892 78.045 0.000
329.142 78.044 0.000
329.392 78.044 0.000
329.642 78.046 0.000
329.892 78.049 0.000
330.142 78.053 0.000
330.392 78.059 0.000
330.642 78.066 0.000
330.892 78.075 0.000
331.142 78.085 0.000
331.392 78.096 0.000
331.642 78.108 0.000
331.892 78.122 0.000
332.142 78.137 0.000
332.392 78.154 0.000
332.642 78.171 0.000
332.892 78.190 0.000
333.142 78.210 0.000
333.392 78.231 0.000
333.642 78.254 0.000
333.892 78.277 0.000
334.142 78.302 0.000
334.392 78.327 0.000
334.642 78.354 0.000
334.892 78.382 0.000
335.142 78.410 0.000
335.392 78.440 0.000
335.642 78.471 0.000
335.892 78.503 0.000
336.142 78.535 0.000
336.392 78.569 0.000
336.642 78.603 0.000
336.892 78.638 0.000
337.142 78.674 0.000
337.392 78.710 0.000
337.642 78.748 0.000
337.892 78.786 0.000
338.142 78.825 0.000
338.392 78.864 0.000
338.642 78.904 0.000
338.892 78.945 0.000
339.142 78.986 0.000
339.392 79.028 0.000
339.642 79.070 0.000
339.892 79.113 0.000
340.142 79.156 0.000
340.392 79.199 0.000
340.642 79.243 0.000
340.892 79.288 0.000
341.142 79.333 0.000
341.392 79.378 0.000
341.642 79.423 0.000
341.892 79.469 0.000
342.142 79.515 0.000
342.392 79.561 0.000
342.642 79.607 0.000
342.892 79.654 0.000
343.142 79.700 0.000
343.392 79.747 0.000
343.642 79.794 0.000
343.892 79.841 0.000
344.142 79.888 0.000
344.392 79.936 0.000
344.642 79.983 0.000
344.892 80.030 0.000
345.142 80.077 0.000
345.392 80.125 0.000
345.642 80.172 0.000
345.892 80.219 0.000
346.142 80.266 0.000
346.392 80.313 0.000
346.642 80.360 0.000
346.892 80.407 0.000
347.142 80.453 0.000
347.392 80.500 0.000
347.642 80.546 0.000
347.892 80.592 0.000
348.142 80.638 0.000
348.392 80.684 0.000
348.642 80.729 0.000
348.892 80.775 0.000
349.142 80.820 0.000
349.392 80.865 0.000
349.642 80.909 0.000
349.892 80.953 0.000
350.142 80.997 0.000
350.392 81.041 0.000
350.642 81.084 0.000
350.892 81.127 0.000
351.142 81.170 0.000
351.392 81.212 0.000
351.642 81.254 0.000
351.892 81.296 0.000
352.142 81.337 0.000
352.392 81.378 0.000
352.642 81.418 0.000
352.892 81.458 0.000
353.142 81.498 0.000
353.392 81.537 0.000
353.642 81.576 0.000
353.892 81.614 0.000
354.142 81.652 0.000
354.392 81.689 0.000
354.642 81.726 0.000
354.892 81.763 0.000
355.142 81.798 0.000
355.392 81.834 0.000
355.642 81.868 0.000
355.892 81.903 0.000
356.142 81.936 0.000
356.392 81.969 0.000
356.642 82.002 0.000
356.892 82.034 0.000
357.142 82.065 0.000
357.392 82.096 0.000
357.642 82.126 0.000
357.892 82.155 0.000
358.142 82.184 0.000
358.392 82.212 0.000
358.642 82.240 0.000
358.892 82.267 0.000
359.142 82.293 0.000
359.392 82.318 0.000
359.642 82.343 0.000
359.892 82.367 0.000
360.142 82.390 0.000
360.392 82.413 0.000
360.642 82.435 0.000
360.892 82.456 0.000
361.142 82.476 0.000
361.392 82.496 0.000
361.642 82.515 0.000
361.892 82.533 0.000
362.142 82.550 0.000
362.392 82.566 0.000
362.642 82.582 0.000
362.892 82.597 0.000
363.142 82.611 0.000
363.392 82.624 0.000
363.642 82.636 0.000
363.892 82.648 0.000
364.142 82.659 0.000
364.392 82.669 0.000
364.642 82.678 0.000
364.892 82.686 0.000
365.142 82.693 0.000
365.392 82.700 0.000
365.642 82.705 0.000
365.892 82.710 0.000
366.142 82.714 0.000
366.392 82.718 0.000
366.642 82.720 0.000
366.892 82.722 0.000
367.142 82.722 0.000
367.392 82.722 0.000
367.642 82.721 0.000
367.892 82.719 0.000
368.142 82.717 0.000
368.392 82.713 0.000
368.642 82.709 0.000
368.892 82.704 0.000
369.142 82.699 0.000
369.392 82.692 0.000
369.642 82.685 0.000
369.892 82.677 0.000
370.142 82.668 0.000
370.392 82.658 0.000
370.642 82.648 0.000
370.892 82.637 0.000
371.142 82.625 0.000
371.392 82.613 0.000
371.642 82.600 0.000
371.892 82.586 0.000
372.142 82.572 0.000
372.392 82.557 0.000
372.642 82.541 0.000
372.892 82.525 0.000
373.142 82.508 0.000
373.392 82.491 0.000
373.642 82.473 0.000
373.892 82.455 0.000
374.142 82.436 0.000
374.392 82.417 0.000
374.642 82.397 0.000
374.892 82.376 0.000
375.142 82.356 0.000
375.392 82.335 0.000
375.642 82.313 0.000
375.892 82.291 0.000
376.142 82.269 0.000
376.392 82.247 0.000
376.642 82.224 0.000
376.892 82.201 0.000
377.142 82.178 0.000
377.392 82.154 0.000
377.642 82.131 0.000
377.892 82.107 0.000
378.142 82.083 0.000
378.392 82.059 0.000
378.642 82.035 0.000
378.892 82.010 0.000
379.142 81.986 0.000
379.392 81.962 0.000
379.642 81.938 0.000
379.892 81.913 0.000
380.142 81.889 0.000
380.392 81.865 0.000
380.642 81.841 0.000
380.892 81.817 0.000
381.142 81.793 0.000
381.392 81.770 0.000
381.642 81.746 0.000
381.892 81.723 0.000
382.142 81.700 0.000
382.392 81.678 0.000
382.642 81.655 0.000
382.892 81.633 0.000
383.142 81.611 0.000
383.392 81.590 0.000
383.642 81.569 0.000
383.892 81.548 0.000
384.142 81.528 0.000
384.392 81.507 0.000
384.642 81.488 0.000
384.892 81.469 0.000
385.142 81.450 0.000
385.392 81.431 0.000
385.642 81.413 0.000
385.892 81.396 0.000
386.142 81.379 0.000
386.392 81.362 0.000
386.642 81.346 0.000
386.892 81.330 0.000
387.142 81.315 0.000
387.392 81.300 0.000
387.642 81.286 0.000
387.892 81.272 0.000
388.142 81.259 0.000
388.392 81.246 0.000
388.642 81.233 0.000
388.892 81.221 0.000
389.142 81.209 0.000
389.392 81.198 0.000
389.642 81.187 0.000
389.892 81.177 0.000
390.142 81.167 0.000
390.392 81.158 0.000
390.642 81.148 0.000
390.892 81.140 0.000
391.142 81.131 0.000
391.392 81.123 0.000
391.642 81.115 0.000
391.892 81.108 0.000
392.142 81.101 0.000
392.392 81.094 0.000
392.642 81.087 0.000
392.892 81.081 0.000
393.142 81.075 0.000
393.392 81.069 0.000
393.642 81.064 0.000
393.892 81.058 0.000
394.142 81.053 0.000
394.392 81.048 0.000
394.642 81.043 0.000
394.892 81.038 0.000
395.142 81.033 0.000
395.392 81.028 0.000
395.642 81.024 0.000
395.892 81.019 0.000
396.142 81.015 0.000
396.392 81.010 0.000
396.642 81.006 0.000
396.892 81.001 0.000
397.142 80.997 0.000
397.392 80.992 0.000
397.642 80.988 0.000
397.892 80.983 0.000
398.142 80.978 0.000
398.392 80.973 0.000
398.642 80.968 0.000
398.892 80.963 0.000
399.142 80.957 0.000
399.392 80.952 0.000
399.642 80.946 0.000
399.892 80.940 0.000
400.142 80.934 0.000
400.392 80.928 0.000
400.642 80.921 0.000
400.892 80.915 0.000
401.142 80.908 0.000
401.392 80.900 0.000
401.642 80.893 0.000
401.892 80.885 0.000
402.142 80.877 0.000
402.392 80.868 0.000
402.642 80.860 0.000
402.892 80.851 0.000
403.142 80.841 0.000
403.392 80.832 0.000
403.642 80.822 0.000
403.892 80.811 0.000
404.142 80.801 0.000
404.392 80.789 0.000
404.642 80.778 0.000
404.892 80.766 0.000
405.142 80.754 0.000
405.392 80.741 0.000
405.642 80.729 0.000
405.892 80.715 0.000
406.142 80.702 0.000
406.392 80.687 0.000
406.642 80.673 0.000
406.892 80.658 0.000
407.142 80.643 0.000
407.392 80.627 0.000
407.642 80.611 0.000
407.892 80.595 0.000
408.142 80.578 0.000
408.392 80.561 0.000
408.642 80.543 0.000
408.892 80.525 0.000
409.142 80.507 0.000
409.392 80.488 0.000
409.642 80.469 0.000
409.892 80.449 0.000
410.142 80.429 0.000
410.392 80.409 0.000
410.642 80.388 0.000
410.892 80.367 0.000
411.142 80.345 0.000
411.392 80.323 0.000
411.642 80.301 0.000
411.892 80.279 0.000
412.142 80.256 0.000
412.392 80.232 0.000
412.642 80.209 0.000
412.892 80.185 0.000
413.142 80.160 0.000
413.392 80.135 0.000
413.642 80.110 0.000
413.892 80.085 0.000
414.142 80.059 0.000
414.392 80.033 0.000
414.642 80.007 0.000
414.892 79.981 0.000
415.142 79.954 0.000
415.392 79.927 0.000
415.642 79.899 0.000
415.892 79.872 0.000
416.142 79.844 0.000
416.392 79.815 0.000
416.642 79.787 0.000
416.892 79.759 0.000
417.142 79.730 0.000
417.392 79.701 0.000
417.642 79.672 0.000
417.892 79.642 0.000
418.142 79.613 0.000
418.392 79.583 0.000
418.642 79.554 0.000
418.892 79.524 0.000
419.142 79.494 0.000
419.392 79.464 0.000
419.642 79.434 0.000
419.892 79.403 0.000
420.142 79.373 0.000
420.392 79.343 0.000
420.642 79.313 0.000
420.892 79.282 0.000
421.142 79.252 0.000
421.392 79.222 0.000
421.642 79.192 0.000
421.892 79.162 0.000
422.142 79.132 0.000
422.392 79.102 0.000
422.642 79.072 0.000
422.892 79.043 0.000
423.142 79.013 0.000
423.392 78.984 0.000
423.642 78.955 0.000
423.892 78.926 0.000
424.142 78.898 0.000
424.392 78.869 0.000
424.642 78.841 0.000
424.892 78.813 0.000
425.142 78.786 0.000
425.392 78.759 0.000
425.642 78.732 0.000
425.892 78.706 0.000
426.142 78.680 0.000
426.392 78.654 0.000
426.642 78.629 0.000
426.892 78.604 0.000
427.142 78.580 0.000
427.392 78.556 0.000
427.642 78.533 0.000
427.892 78.510 0.000
428.142 78.488 0.000
428.392 78.467 0.000
428.642 78.446 0.000
428.892 78.425 0.000
429.142 78.405 0.000
429.392 78.386 0.000
429.642 78.368 0.000
429.892 78.350 0.000
430.142 78.333 0.000
430.392 78.316 0.000
430.642 78.300 0.000
430.892 78.285 0.000
431.142 78.271 0.000
431.392 78.257 0.000
431.642 78.245 0.000
431.892 78.233 0.000
432.142 78.221 0.000
432.392 78.211 0.000
432.642 78.201 0.000
432.892 78.192 0.000
433.142 78.184 0.000
433.392 78.177 0.000
433.642 78.171 0.000
433.892 78.165 0.000
434.142 78.160 0.000
434.392 78.156 0.000
434.642 78.153 0.000
434.892 78.151 0.000
435.142 78.150 0.000
435.392 78.149 0.000
435.642 78.150 0.000
435.892 78.151 0.000
436.142 78.153 0.000
436.392 78.156 0.000
436.642 78.160 0.000
436.892 78.164 0.000
437.142 78.170 0.000
437.392 78.176 0.000
437.642 78.183 0.000
437.892 78.191 0.000
438.142 78.200 0.000
438.392 78.209 0.000
438.642 78.219 0.000
438.892 78.230 0.000
439.142 78.242 0.000
439.392 78.255 0.000
439.642 78.268 0.000
439.892 78.282 0.000
440.142 78.297 0.000
440.392 78.312 0.000
440.642 78.329 0.000
440.892 78.345 0.000
441.142 78.363 0.000
441.392 78.381 0.000
441.642 78.400 0.000
441.892 78.419 0.000
442.142 78.439 0.000
442.392 78.460 0.000
442.642 78.481 0.000
442.892 78.503 0.000
443.142 78.525 0.000
443.392 78.548 0.000
443.642 78.571 0.000
443.892 78.595 0.000
444.142 78.619 0.000
444.392 78.644 0.000
444.642 78.669 0.000
444.892 78.695 0.000
445.142 78.721 0.000
445.392 78.747 0.000
445.642 78.774 0.000
445.892 78.801 0.000
446.142 78.828 0.000
446.392 78.856 0.000
446.642 78.884 0.000
446.892 78.912 0.000
447.142 78.941 0.000
447.392 78.969 0.000
447.642 78.998 0.000
447.892 79.028 0.000
448.142 79.057 0.000
448.392 79.087 0.000
448.642 79.116 0.000
448.892 79.146 0.000
449.142 79.176 0.000
449.392 79.207 0.000
449.642 79.237 0.000
449.892 79.267 0.000
450.142 79.298 0.000
450.392 79.328 0.000
450.642 79.359 0.000
450.892 79.389 0.000
451.142 79.420 0.000
451.392 79.450 0.000
451.642 79.481 0.000
451.892 79.511 0.000
452.142 79.542 0.000
452.392 79.572 0.000
452.642 79.603 0.000
452.892 79.633 0.000
453.142 79.663 0.000
453.392 79.693 0.000
453.642 79.723 0.000
453.892 79.753 0.000
454.142 79.783 0.000
454.392 79.812 0.000
454.642 79.842 0.000
454.892 79.871 0.000
455.142 79.900 0.000
455.392 79.929 0.000
455.642 79.958 0.000
455.892 79.986 0.000
456.142 80.015 0.000
456.392 80.043 0.000
456.642 80.071 0.000
456.892 80.098 0.000
457.142 80.126 0.000
457.392 80.153 0.000
457.642 80.180 0.000
457.892 80.207 0.000
458.142 80.233 0.000
458.392 80.259 0.000
458.642 80.285 0.000
458.892 80.310 0.000
459.142 80.336 0.000
459.392 80.360 0.000
459.642 80.385 0.000
459.892 80.409 0.000
460.142 80.433 0.000
460.392 80.457 0.000
460.642 80.480 0.000
460.892 80.503 0.000
461.142 80.526 0.000
461.392 80.548 0.000
461.642 80.570 0.000
461.892 80.592 0.000
462.142 80.613 0.000
462.392 80.634 0.000
462.642 80.654 0.000
462.892 80.675 0.000
463.142 80.694 0.000
463.392 80.714 0.000
463.642 80.733 0.000
463.892 80.751 0.000
464.142 80.770 0.000
464.392 80.788 0.000
464.642 80.805 0.000
464.892 80.822 0.000
465.142 80.839 0.000
465.392 80.855 0.000
465.642 80.871 0.000
465.892 80.887 0.000
466.142 80.902 0.000
466.392 80.917 0.000
466.642 80.932 0.000
466.892 80.946 0.000
467.142 80.959 0.000
467.392 80.972 0.000
467.642 80.985 0.000
467.892 80.998 0.000
468.142 81.010 0.000
468.392 81.022 0.000
468.642 81.033 0.000
468.892 81.044 0.000
469.142 81.054 0.000
469.392 81.065 0.000
469.642 81.074 0.000
469.892 81.084 0.000
470.142 81.093 0.000
470.392 81.101 0.000
470.642 81.110 0.000
470.892 81.117 0.000
471.142 81.125 0.000
471.392 81.132 0.000
471.642 81.139 0.000
471.892 81.145 0.000
472.142 81.151 0.000
472.392 81.157 0.000
472.642 81.162 0.000
472.892 81.167 0.000
473.142 81.172 0.000
473.392 81.176 0.000
473.642 81.180 0.000
473.892 81.184 0.000
474.142 81.187 0.000
474.392 81.190 0.000
474.642 81.192 0.000
474.892 81.195 0.000
475.142 81.197 0.000
475.392 81.198 0.000
475.642 81.199 0.000
475.892 81.200 0.000
476.142 81.201 0.000
476.392 81.202 0.000
476.642 81.202 0.000
476.892 81.202 0.000
477.142 81.201 0.000
477.392 81.200 0.000
477.642 81.199 0.000
477.892 81.198 0.000
478.142 81.196 0.000
478.392 81.195 0.000
478.642 81.193 0.000
478.892 81.190 0.000
479.142 81.188 0.000
479.392 81.185 0.000
479.642 81.182 0.000
479.892 81.179 0.000
480.142 81.175 0.000
480.392 81.172 0.000
480.642 81.168 0.000
480.892 81.164 0.000
481.142 81.159 0.000
481.392 81.155 0.000
481.642 81.150 0.000
481.892 81.145 0.000
482.142 81.140 0.000
482.392 81.135 0.000
482.642 81.130 0.000
482.892 81.124 0.000
483.142 81.119 0.000
483.392 81.113 0.000
483.642 81.107 0.000
483.892 81.101 0.000
484.142 81.095 0.000
484.392 81.088 0.000
484.642 81.082 0.000
484.892 81.075 0.000
485.142 81.069 0.000
485.392 81.062 0.000
485.642 81.055 0.000
485.892 81.048 0.000
486.142 81.041 0.000
486.392 81.034 0.000
486.642 81.027 0.000
486.892 81.020 0.000
487.142 81.012 0.000
487.392 81.005 0.000
487.642 80.998 0.000
487.892 80.990 0.000
488.142 80.983 0.000
488.392 80.975 0.000
488.642 80.968 0.000
488.892 80.960 0.000
489.142 80.953 0.000
489.392 80.945 0.000
489.642 80.938 0.000
489.892 80.930 0.000
490.142 80.923 0.000
490.392 80.915 0.000
490.642 80.908 0.000
490.892 80.900 0.000
491.142 80.893 0.000
491.392 80.885 0.000
491.642 80.878 0.000
491.892 80.870 0.000
492.142 80.863 0.000
492.392 80.856 0.000
492.642 80.849 0.000
492.892 80.841 0.000
493.142 80.834 0.000
493.392 80.827 0.000
493.642 80.820 0.000
493.892 80.813 0.000
494.142 80.807 0.000
494.392 80.800 0.000
494.642 80.793 0.000
494.892 80.786 0.000
495.142 80.780 0.000
495.392 80.774 0.000
495.642 80.767 0.000
495.892 80.761 0.000
496.142 80.755 0.000
496.392 80.749 0.000
496.642 80.743 0.000
496.892 80.737 0.000
497.142 80.731 0.000
497.392 80.726 0.000
497.642 80.720 0.000
497.892 80.715 0.000
498.142 80.710 0.000
498.392 80.704 0.000
498.642 80.699 0.000
498.892 80.694 0.000
499.142 80.690 0.000
499.392 80.685 0.000
499.642 80.680 0.000
499.892 80.676 0.000
500.142 80.672 0.000
500.392 80.667 0.000
500.642 80.663 0.000
500.892 80.659 0.000
501.142 80.656 0.000
501.392 80.652 0.000
501.642 80.648 0.000
501.892 80.645 0.000
502.142 80.642 0.000
502.392 80.638 0.000
502.642 80.635 0.000
502.892 80.632 0.000
503.142 80.630 0.000
503.392 80.627 0.000
503.642 80.624 0.000
503.892 80.622 0.000
504.142 80.620 0.000
504.392 80.617 0.000
504.642 80.615 0.000
504.892 80.613 0.000
505.142 80.612 0.000
505.392 80.610 0.000
505.642 80.608 0.000
505.892 80.607 0.000
506.142 80.605 0.000
506.392 80.604 0.000
506.642 80.603 0.000
506.892 80.602 0.000
507.142 80.601 0.000
507.392 80.600 0.000
507.642 80.599 0.000
507.892 80.599 0.000
508.142 80.598 0.000
508.392 80.598 0.000
508.642 80.597 0.000
508.892 80.597 0.000
509.142 80.597 0.000
509.392 80.597 0.000
509.642 80.597 0.000
509.892 80.597 0.000
510.142 80.597 0.000
510.392 80.597 0.000
510.642 80.598 0.000
510.892 80.598 0.000
511.142 80.598 0.000
511.392 80.599 0.000
511.642 80.599 0.000
511.892 80.600 0.000
512.142 80.601 0.000
512.392 80.601 0.000
512.642 80.602 0.000
512.892 80.603 0.000
513.142 80.604 0.000
513.392 80.605 0.000
513.642 80.606 0.000
513.892 80.607 0.000
514.142 80.608 0.000
514.392 80.609 0.000
514.642 80.610 0.000
514.892 80.611 0.000
515.142 80.612 0.000
515.392 80.614 0.000
515.642 80.615 0.000
515.892 80.616 0.000
516.142 80.617 0.000
516.392 80.619 0.000
516.642 80.620 0.000
516.892 80.621 0.000
517.142 80.622 0.000
517.392 80.624 0.000
517.642 80.625 0.000
517.892 80.626 0.000
518.142 80.627 0.000
518.392 80.628 0.000
518.642 80.630 0.000
518.892 80.631 0.000
519.142 80.632 0.000
519.392 80.633 0.000
519.642 80.634 0.000
519.892 80.635 0.000
520.142 80.636 0.000
520.392 80.637 0.000
520.642 80.638 0.000
520.892 80.639 0.000
521.142 80.640 0.000
521.392 80.641 0.000
521.642 80.642 0.000
521.892 80.643 0.000
522.142 80.644 0.000
522.392 80.644 0.000
522.642 80.645 0.000
522.892 80.646 0.000
523.142 80.646 0.000
523.392 80.647 0.000
523.642 80.647 0.000
523.892 80.647 0.000
524.142 80.648 0.000
524.392 80.648 0.000
524.642 80.648 0.000
524.892 80.648 0.000
525.142 80.648 0.000
525.392 80.648 0.000
525.642 80.648 0.000
525.892 80.648 0.000
526.142 80.648 0.000
526.392 80.647 0.000
526.642 80.647 0.000
526.892 80.647 0.000
527.142 80.646 0.000
527.392 80.645 0.000
527.642 80.645 0.000
527.892 80.644 0.000
528.142 80.643 0.000
528.392 80.642 0.000
528.642 80.641 0.000
528.892 80.640 0.000
529.142 80.639 0.000
529.392 80.637 0.000
529.642 80.636 0.000
529.892 80.635 0.000
530.142 80.633 0.000
530.392 80.632 0.000
530.642 80.630 0.000
530.892 80.628 0.000
531.142 80.626 0.000
531.392 80.624 0.000
531.642 80.622 0.000
531.892 80.620 0.000
532.142 80.618 0.000
532.392 80.616 0.000
532.642 80.613 0.000
532.892 80.611 0.000
533.142 80.608 0.000
533.392 80.606 0.000
533.642 80.603 0.000
533.892 80.600 0.000
534.142 80.597 0.000
534.392 80.594 0.000
534.642 80.591 0.000
534.892 80.588 0.000
535.142 80.585 0.000
535.392 80.582 0.000
535.642 80.578 0.000
535.892 80.575 0.000
536.142 80.571 0.000
536.392 80.568 0.000
536.642 80.564 0.000
536.892 80.561 0.000
537.142 80.557 0.000
537.392 80.553 0.000
537.642 80.549 0.000
537.892 80.545 0.000
538.142 80.541 0.000
538.392 80.537 0.000
538.642 80.533 0.000
538.892 80.528 0.000
539.142 80.524 0.000
539.392 80.520 0.000
539.642 80.515 0.000
539.892 80.511 0.000
540.142 80.506 0.000
540.392 80.502 0.000
540.642 80.497 0.000
540.892 80.492 0.000
541.142 80.488 0.000
541.392 80.483 0.000
541.642 80.478 0.000
541.892 80.473 0.000
542.142 80.468 0.000
542.392 80.463 0.000
542.642 80.458 0.000
542.892 80.453 0.000
543.142 80.448 0.000
543.392 80.443 0.000
543.642 80.438 0.000
543.892 80.433 0.000
544.142 80.427 0.000
544.392 80.422 0.000
544.642 80.417 0.000
544.892 80.412 0.000
545.142 80.406 0.000
545.392 80.401 0.000
545.642 80.396 0.000
545.892 80.390 0.000
546.142 80.385 0.000
546.392 80.380 0.000
546.642 80.374 0.000
546.892 80.369 0.000
547.142 80.364 0.000
547.392 80.358 0.000
547.642 80.353 0.000
547.892 80.347 0.000
548.142 80.342 0.000
548.392 80.337 0.000
548.642 80.331 0.000
548.892 80.326 0.000
549.142 80.320 0.000
549.392 80.315 0.000
549.642 80.310 0.000
549.892 80.304 0.000
550.142 80.299 0.000
550.392 80.294 0.000
550.642 80.288 0.000
550.892 80.283 0.000
551.142 80.278 0.000
551.392 80.272 0.000
551.642 80.267 0.000
551.892 80.262 0.000
552.142 80.257 0.000
552.392 80.252 0.000
552.642 80.246 0.000
552.892 80.241 0.000
553.142 80.236 0.000
553.392 80.231 0.000
553.642 80.226 0.000
553.892 80.221 0.000
554.142 80.216 0.000
554.392 80.211 0.000
554.642 80.207 0.000
554.892 80.202 0.000
